orig_destination_distance,hotel_continent,hotel_country,hotel_market,srch_destination_id,length_of_stay,srch_destination_type_id,user_location_country_66,user_location_region,site_name_2,is_package,channel,srch_children_cnt,srch_adults_cnt,posa_continent_3,is_booking,user_location_city,cnt,date_time_MoY_January,date_time_MoY_July,date_time_MoY_June,srch_co_DoW_Friday,srch_rm_cnt
6179.0967,4,0,1987,45731,5,1,0,155,0,0,9,0,2,1,0,14703,1,0,1,0,0,1
4876.9801,2,1,212,669,3,3,1,363,1,1,2,0,2,1,0,43308,1,0,0,0,0,1
3158.224,6,0,155,51385,2,6,1,348,1,0,9,0,2,1,0,18487,2,0,0,0,0,1
1131.4095,2,0,402,8854,5,1,1,184,1,1,9,1,2,1,0,2037,6,0,0,0,0,1
105.047,2,1,365,12603,1,5,1,174,1,0,9,0,1,1,0,40789,2,0,0,0,0,1
797.725,4,0,110,8791,7,1,1,442,1,1,9,0,2,1,0,35390,1,0,0,1,0,1
1578.6148,4,0,1503,11439,7,1,1,189,1,1,9,1,2,1,0,36345,1,0,0,0,0,1
1110.6602,2,1,682,8268,15,1,0,354,0,1,9,0,2,1,0,23208,1,0,0,0,0,1
749.2508,2,1,433,212,1,1,1,226,1,0,9,0,1,1,0,51467,1,0,0,0,1,1
4933.69,6,0,1450,8797,2,1,1,184,1,0,9,0,2,1,0,41547,1,0,0,0,0,1
78.0389,2,0,371,8228,1,1,0,135,0,0,9,0,3,1,1,15542,1,0,0,0,0,1
5371.7807,6,0,1436,243,1,1,1,403,1,0,9,0,2,1,0,21618,2,0,1,0,0,1
1115.8445,2,1,701,12227,1,6,1,189,1,0,9,0,1,1,1,30767,1,0,0,0,0,1
2894.6614,2,1,212,669,6,3,1,153,1,1,2,0,0,1,0,51548,13,0,0,0,1,1
1259.6758,6,0,245,28610,3,6,0,347,0,0,0,0,2,0,0,17943,1,0,1,0,1,1
1352.83,4,0,126,5405,5,6,1,258,1,0,9,2,2,1,0,54285,1,0,0,0,0,1
1741.5466,2,1,453,305,2,1,1,256,0,0,1,0,2,1,0,53274,1,0,1,0,1,1
2233.6722,2,1,628,8250,4,1,1,348,1,1,9,0,2,1,1,48862,1,0,0,0,0,1
2618.8249,2,1,1230,8279,2,1,1,335,1,0,9,1,2,1,0,14542,1,0,0,0,1,1
351.0557,2,1,1230,8279,3,1,1,174,1,0,7,0,2,1,0,17529,1,1,0,0,0,1
1420.0839,4,0,110,8791,5,1,1,442,1,1,9,0,2,1,0,23258,1,0,0,0,0,1
861.2504,2,1,700,11854,3,1,1,442,1,0,2,0,1,1,0,22630,1,0,0,0,0,1
1368.7182,2,1,365,8254,2,1,1,442,1,0,5,2,2,1,0,32351,1,0,0,0,0,1
2279.0473,2,1,690,8223,5,1,1,153,1,1,2,0,1,1,0,20530,5,0,0,0,0,1
2141.6328,2,1,675,8267,4,1,1,153,1,0,9,0,1,1,0,20706,1,0,0,1,0,1
255.3009,2,1,696,8271,1,1,1,311,1,0,9,0,2,1,0,16343,1,0,0,0,0,1
2093.539,4,0,1532,8810,4,1,1,462,1,1,9,2,2,1,0,27117,1,0,0,0,0,1
1018.2527,4,0,110,8791,2,1,1,442,1,1,9,0,2,1,0,76,1,1,0,0,0,1
1028.7298,4,0,110,8791,3,1,1,442,1,1,9,0,2,1,1,3602,1,0,0,0,0,1
342.3723,2,1,675,7635,4,3,0,354,0,1,9,0,1,1,0,25315,5,0,0,0,0,1
289.4041,2,1,708,356,1,1,1,288,1,0,1,0,1,1,1,46290,1,0,0,0,1,1
981.8409,2,1,365,8254,3,1,1,462,1,1,9,0,2,1,0,27117,1,0,0,0,0,1
1023.5048,2,1,698,8809,1,1,1,322,1,0,9,0,4,1,1,44140,1,0,0,1,1,2
1740.7623,4,0,1503,11439,6,1,1,348,1,1,9,0,4,1,0,5757,1,0,0,0,1,2
442.2735,2,1,192,8249,1,1,1,442,1,0,9,0,2,1,0,16700,1,0,0,0,0,1
1308.1875,2,1,662,8820,5,1,0,354,0,1,0,0,1,1,0,22772,1,0,0,0,1,1
1259.3361,2,1,369,11620,2,1,1,288,1,0,5,0,2,1,0,19207,1,0,0,1,1,1
316.6795,2,0,397,8287,5,1,0,385,0,0,5,0,4,1,0,49569,1,0,0,0,0,4
121.9072,2,1,614,26530,1,6,1,331,1,0,9,1,2,1,0,40794,3,0,0,0,1,1
4998.0343,6,0,1452,8745,1,1,1,462,1,0,9,0,4,1,0,49272,1,0,0,0,0,1
2648.9702,2,1,213,8855,8,1,0,155,0,1,9,1,2,1,0,19334,1,0,0,0,0,1
2065.3278,2,0,402,26428,5,6,1,351,1,0,9,0,2,1,0,52368,1,0,0,0,1,1
212.0678,2,1,593,41746,3,4,1,220,1,0,9,0,2,1,0,23267,1,0,0,0,0,1
158.5486,2,1,699,11353,1,1,1,220,1,0,9,0,2,1,0,41922,1,0,0,0,0,1
1763.3492,4,0,197,8814,4,1,1,293,1,1,9,0,2,1,0,17552,3,0,0,0,0,1
1150.7205,2,1,675,12233,4,6,0,339,0,0,1,0,2,1,0,21141,1,0,0,0,0,1
1964.5069,2,1,647,35022,3,4,1,174,1,0,1,1,1,1,0,1112,1,0,0,0,0,1
224.8804,2,1,628,12206,3,6,1,174,1,0,9,0,2,1,0,44465,1,0,0,0,0,1
53.3932,2,0,750,14875,1,1,0,354,0,0,9,1,2,1,0,49492,2,1,0,0,0,1
1470.4256,4,0,110,8791,6,1,1,363,1,1,2,0,3,1,0,12346,1,0,0,0,0,1
508.3004,2,0,399,26414,3,6,0,135,0,0,0,0,4,1,1,27655,1,0,0,1,0,1
2266.8019,2,1,701,8260,1,1,1,174,1,0,9,1,1,1,0,5938,3,0,0,0,0,1
2566.4206,2,1,699,12200,2,6,1,174,1,0,1,0,2,1,0,31206,3,0,0,0,0,1
720.1246,2,1,675,8267,3,1,1,226,1,1,9,0,2,1,0,26095,1,0,0,1,0,1
718.9714,2,1,675,8267,3,1,1,226,1,1,9,0,2,1,0,26095,1,0,0,1,0,1
902.0272,4,0,110,8791,5,1,1,226,1,1,0,0,3,1,0,50659,10,0,0,0,0,1
3637.5894,6,0,8,12432,8,5,1,335,1,0,5,0,1,1,0,31206,3,0,1,0,0,1
729.8259,2,1,1030,600,2,1,1,363,1,1,2,0,2,1,0,12346,4,0,0,0,0,1
1695.066,2,1,647,8265,1,1,0,135,0,0,9,0,2,1,0,36086,1,0,0,0,1,1
339.0253,2,1,366,17809,3,4,1,174,1,0,9,0,2,1,0,18037,2,0,0,0,0,1
254.7892,2,1,365,13233,3,4,1,174,1,0,2,0,2,1,0,29888,3,0,0,0,0,1
257.5324,2,1,628,12206,3,6,1,174,1,0,0,0,2,1,0,5938,1,0,0,0,0,1
1190.7426,2,1,699,40507,1,4,1,258,1,0,2,0,2,1,0,10608,3,0,0,0,0,1
2.5625,2,1,628,12208,2,6,1,346,1,0,9,0,2,1,0,31371,2,0,0,0,0,1
1048.6784,4,0,118,8824,7,1,1,174,1,1,0,0,2,1,0,21420,1,0,0,0,1,1
795.9121,2,1,1230,8279,2,1,0,155,0,0,9,0,1,1,0,14703,1,0,0,0,0,1
145.4665,2,1,710,12479,2,5,0,354,0,0,4,2,2,1,1,8806,1,0,0,0,1,1
189.867,2,1,455,263,1,1,1,435,1,0,9,0,2,1,0,14195,1,0,0,0,0,1
635.7379,2,1,191,8291,6,1,1,467,1,1,4,0,1,1,0,29968,4,0,0,0,0,1
2665.9408,4,0,110,8791,7,1,0,135,0,1,1,0,2,1,0,52029,4,0,0,0,0,1
2223.4679,2,1,649,8214,1,1,1,174,1,0,9,0,2,1,0,8426,1,0,0,0,0,1
2007.6566,4,0,1509,12257,5,6,1,442,1,1,2,2,2,1,0,35390,3,0,0,1,0,1
1257.1254,2,1,407,8239,3,1,1,325,1,0,0,1,2,1,0,56047,1,0,0,0,0,1
511.7045,2,0,750,11850,1,1,1,467,1,0,9,0,2,1,0,14721,1,0,1,0,0,1
3797.0617,6,0,1924,23421,1,6,0,411,0,0,9,0,3,1,0,52752,1,0,0,0,0,1
77.034,2,1,671,25085,1,6,1,184,1,0,5,0,2,1,0,14819,1,0,0,0,1,1
1777.5512,4,0,118,8824,5,1,1,321,1,0,9,2,2,1,0,47535,1,0,0,0,0,1
372.1498,2,1,1235,33521,1,6,1,220,1,0,1,1,1,1,0,40105,7,0,0,1,1,1
416.7149,2,1,628,8250,3,1,1,174,1,1,0,0,2,1,0,26232,3,0,0,0,0,1
808.1329,2,1,701,8260,1,1,1,435,1,0,0,0,1,1,0,37449,1,0,0,0,0,1
8148.0972,0,0,43,8217,2,1,1,467,1,0,9,0,2,1,1,42003,1,0,0,0,0,1
1667.3734,2,1,703,11621,1,1,1,184,1,0,9,0,2,1,0,26748,1,0,0,1,0,1
1557.5073,4,0,110,8791,2,1,1,348,1,0,1,0,2,1,0,48862,1,0,0,0,0,1
352.2642,2,1,676,24919,3,6,0,354,0,0,9,2,2,1,0,49492,6,0,0,1,1,1
6032.4569,6,0,2,29566,3,4,1,174,1,0,1,0,2,1,0,5938,1,0,0,1,0,1
2315.1595,2,1,701,12227,1,6,1,174,1,0,2,0,2,1,0,9890,1,0,0,0,0,1
1558.2996,6,0,28,8808,1,1,0,425,1,0,8,0,3,1,0,40771,1,0,1,0,0,2
9304.9297,4,0,2063,48884,3,6,0,500,0,0,3,0,2,0,0,53078,1,0,0,0,0,1
186.378,2,1,412,8277,1,1,1,442,1,0,0,0,1,1,0,35390,1,0,0,0,0,1
369.1754,4,0,110,8791,5,1,0,500,1,1,9,2,2,1,0,4860,1,0,0,0,0,1
383.1099,2,1,628,8250,1,1,1,174,1,1,9,0,4,1,0,16634,1,0,1,0,0,1
387.7063,2,1,628,8250,2,1,1,174,1,0,9,0,1,1,0,16634,4,0,0,0,0,1
1.2967,2,1,1235,26051,16,6,1,226,1,0,1,0,2,1,0,10791,1,0,0,0,0,1
4829.5153,6,0,245,8245,1,1,1,311,1,0,2,0,2,1,0,38374,1,0,0,0,0,1
2399.2452,0,0,58,14907,5,1,0,500,0,1,9,1,2,0,0,53780,1,0,0,0,0,1
184.9943,2,1,675,8267,2,1,1,311,1,1,9,0,1,1,0,45545,2,0,0,1,0,1
5174.1677,3,0,108,8744,2,1,0,135,0,0,9,2,4,1,0,36086,1,0,0,0,0,1
6042.3742,3,0,107,8747,1,1,0,448,0,0,9,0,2,0,1,328,1,0,0,0,0,1
2006.6052,4,0,1503,11439,7,1,1,442,1,1,9,0,2,1,0,47956,1,0,0,1,1,1
3098.1111,2,1,636,12183,16,6,1,325,1,1,2,0,2,1,0,47264,1,0,0,0,1,1
249.4318,2,1,416,8,6,1,1,442,1,0,1,2,2,1,0,12937,1,0,0,0,0,1
1747.286,4,0,126,11938,3,1,1,311,1,1,9,0,2,1,0,15006,1,1,0,0,0,1
331.142,2,1,366,12175,2,6,1,174,1,0,9,1,2,1,0,18354,4,0,0,0,0,1
857.5441,2,1,361,18790,6,1,1,462,1,0,9,1,2,1,0,52482,1,0,0,0,0,1
936.1949,4,0,126,11938,6,1,1,226,1,1,9,0,2,1,0,710,1,0,0,0,1,1
4.5647,2,1,192,45977,2,6,1,322,1,0,9,0,2,1,0,45317,1,0,0,0,0,1
186.8529,2,1,1513,26025,2,1,1,403,1,0,1,0,2,1,0,42580,1,0,0,0,0,1
1020.5315,4,0,126,11938,8,1,1,403,1,0,3,0,2,1,0,42580,2,0,0,0,0,1
2619.7174,2,1,682,8268,3,1,0,155,0,0,0,2,2,1,0,14703,1,1,0,0,0,1
1754.277,2,1,191,8291,1,1,1,474,1,0,1,1,3,1,0,22768,1,0,1,0,0,2
265.3086,2,1,641,12466,1,5,1,260,1,0,9,0,1,1,0,36345,2,0,0,0,0,1
223.6798,2,1,1300,25353,1,1,1,448,1,0,9,0,1,1,0,50947,1,0,0,0,0,1
7482.8566,3,0,231,52338,3,4,1,174,1,0,9,0,2,1,1,50,1,0,0,1,0,1
2202.4911,2,1,368,8278,1,1,1,331,1,0,1,0,2,1,0,23846,1,0,0,0,0,1
2.808,4,0,2034,8815,4,1,0,416,1,0,9,1,2,1,0,32100,1,0,0,0,0,1
1228.9185,0,0,1303,22589,5,6,0,500,0,0,5,1,2,0,0,45106,1,0,0,0,0,1
2401.2681,0,0,58,61425,5,6,0,500,0,0,5,2,2,0,0,8801,1,0,0,0,1,1
3465.3072,3,0,1701,11815,3,1,0,317,0,0,3,0,2,0,0,56136,1,0,0,0,0,1
740.486,6,0,155,8238,3,1,0,171,0,1,1,0,2,0,0,43387,2,0,0,0,0,1
4772.0876,6,0,892,42057,4,6,1,435,1,0,9,0,2,1,0,37449,3,0,0,0,0,1
1235.2195,2,1,701,44045,10,3,0,354,0,1,9,0,2,1,0,48951,1,0,0,0,0,1
322.4194,6,0,29,18489,4,6,0,173,0,0,9,0,1,0,0,8955,3,0,0,0,1,1
1967.4154,4,0,1509,8814,4,1,1,149,1,0,3,0,2,1,0,20498,1,0,0,0,1,1
1748.346,2,1,637,8230,3,1,1,174,1,0,9,1,2,1,0,29558,1,0,0,0,0,1
94.3107,2,1,368,8278,1,1,1,174,1,0,9,0,2,1,0,42899,1,0,0,0,0,1
1784.9055,4,0,110,8791,7,1,1,459,1,1,1,0,2,1,0,52284,2,0,0,0,0,1
1459.2954,4,0,1933,19797,7,1,1,348,1,0,9,2,2,1,0,47997,1,1,0,0,0,1
1089.6067,2,1,701,44045,3,3,1,348,1,1,9,0,2,1,0,47997,1,0,0,0,0,1
4336.1233,6,0,268,12314,1,5,0,135,0,0,9,0,2,1,0,36086,1,0,0,1,0,1
4104.916,6,0,155,8238,2,1,0,135,0,0,9,0,2,1,0,36086,1,0,0,1,0,1
2670.583,4,0,126,5405,18,6,0,135,0,1,9,0,2,1,0,27655,2,0,0,0,1,1
2318.0518,2,1,699,12495,2,5,1,174,1,0,2,0,2,1,0,7243,3,0,0,0,0,1
3726.2404,4,0,1509,8814,7,1,1,462,1,1,9,0,1,1,0,11417,1,0,0,0,0,1
2725.8666,2,1,701,12225,3,6,1,462,1,0,9,1,1,1,0,19489,1,1,0,0,0,1
133.7105,2,1,1337,35371,2,4,1,321,1,0,9,3,2,1,0,5786,1,0,0,0,0,1
61.7139,2,1,1230,8279,2,1,1,174,1,0,9,0,2,1,0,23793,2,0,0,0,0,1
348.2803,2,1,366,12175,2,6,1,174,1,0,9,0,3,1,0,23793,2,0,0,0,0,1
6688.1054,3,0,47,12749,1,5,1,260,1,0,9,1,4,1,1,56160,1,0,0,1,0,2
1353.1519,2,1,661,8276,1,1,1,260,1,0,9,0,3,1,0,44358,1,0,0,0,0,1
843.5059,6,0,20,991,5,3,0,395,0,1,0,1,3,0,0,45286,1,1,0,0,0,1
164.3131,2,1,356,24286,1,6,1,174,1,0,9,1,1,1,0,21177,1,0,0,0,0,1
1032.4733,2,1,637,12191,1,6,1,220,1,0,9,0,1,1,1,53780,1,0,0,0,0,1
2511.9385,2,1,214,8857,6,1,1,174,1,1,0,0,2,1,0,23793,1,1,0,0,0,1
156.8451,2,1,627,8832,2,1,1,174,1,0,9,1,4,1,0,18037,1,0,0,0,0,2
206.773,2,1,675,8267,1,1,1,196,1,0,1,1,2,1,0,2428,1,0,0,0,0,1
611.2291,2,1,446,14966,1,1,1,351,1,0,9,0,2,1,0,36508,1,0,0,0,0,1
1582.069,2,1,699,11353,4,1,0,343,0,0,9,0,2,1,0,37594,1,0,0,0,0,1
1304.0527,4,0,110,8791,7,1,1,351,1,1,9,2,2,1,0,274,3,1,0,0,0,1
601.2713,2,1,368,8278,7,1,1,447,1,0,1,0,2,1,0,29065,2,1,0,0,0,1
1568.8984,4,0,199,11372,4,1,1,322,1,0,5,0,2,1,0,23733,1,0,0,0,0,1
1370.9079,2,1,659,8272,7,1,0,135,0,1,2,0,5,1,0,32460,1,0,0,0,1,2
1413.2611,2,0,384,8262,3,1,1,220,1,0,9,0,1,1,0,2086,1,0,0,0,0,1
615.9309,2,1,629,23663,1,6,1,184,1,0,9,0,2,1,0,2037,1,0,0,1,0,1
186.2272,2,1,412,8277,1,1,1,442,1,0,2,0,2,1,0,35390,2,0,0,0,0,1
2715.9961,2,1,212,669,4,3,0,155,0,1,9,0,2,1,0,22091,1,0,1,0,0,1
509.4717,2,1,682,4454,5,3,1,331,1,0,9,0,2,1,0,46561,1,0,0,0,0,1
483.883,2,1,647,12364,4,5,1,254,1,0,9,0,2,1,0,8147,1,0,0,0,1,1
1806.9368,2,0,1624,26322,2,1,0,354,0,1,9,0,2,1,0,41495,1,0,0,0,0,1
123.0103,2,1,710,496,1,1,1,363,1,0,9,0,2,1,0,22230,1,0,1,0,0,1
1719.5471,4,0,197,8814,1,1,1,363,1,0,4,0,2,1,0,22230,2,0,0,0,0,1
1006.1151,2,1,521,28573,1,6,1,258,1,0,9,0,1,1,1,4687,1,0,0,0,0,1
1073.8528,6,0,20,8255,2,1,0,242,1,0,9,0,1,1,0,3802,3,0,0,0,0,1
1215.4319,2,1,701,44045,4,3,0,354,0,0,9,1,3,1,0,52284,1,0,0,0,0,1
3973.1797,6,0,1089,21872,1,1,0,354,0,0,5,0,2,1,0,25059,1,0,0,0,0,1
2085.7852,2,1,628,8250,5,1,1,196,1,0,9,0,2,1,0,2428,1,0,0,1,0,1
1046.1467,2,1,701,12227,4,6,1,337,1,1,3,0,2,1,0,34114,2,1,0,0,0,1
374.1384,2,1,355,8834,2,1,1,346,1,0,3,3,2,1,0,31371,2,1,0,0,0,1
1196.006,2,1,365,30332,3,6,0,135,0,0,9,1,3,1,0,36086,1,0,0,0,0,1
4703.1594,3,0,107,8505,9,6,0,155,0,1,9,0,2,1,0,22091,1,0,0,0,0,1
5069.1973,6,0,1796,18773,2,1,0,385,0,0,2,0,2,1,0,38093,1,0,0,0,0,1
5067.7006,6,0,1796,18773,2,1,0,385,0,0,2,0,2,1,0,38093,1,0,0,0,0,1
2367.3444,2,1,857,28620,1,6,1,346,1,0,4,0,1,1,1,31371,1,0,0,0,0,1
1788.7496,2,1,671,25085,3,6,1,220,1,1,9,2,2,1,0,2086,1,1,0,0,0,1
4388.5034,4,0,111,8825,7,3,1,246,1,0,1,2,2,1,0,28491,1,0,0,0,0,1
15.8842,2,1,656,12196,1,6,1,184,1,0,9,0,3,1,0,25810,2,0,0,0,0,1
324.646,2,1,511,11989,1,1,1,403,1,0,9,2,2,1,0,4581,1,0,0,0,0,1
1786.544,2,1,412,8277,3,1,1,462,1,0,0,0,1,1,1,10382,1,0,0,0,0,1
164.8537,2,0,374,8798,1,1,0,135,0,0,9,0,2,1,1,36086,1,0,0,0,1,1
1917.4597,4,0,1503,11439,5,1,1,318,1,1,9,0,2,1,0,22740,2,0,0,0,0,1
2497.2674,2,1,701,8260,2,1,0,135,0,0,0,0,2,1,0,36086,2,0,0,0,0,1
5261.4744,6,0,29,8746,7,1,0,135,0,1,7,1,2,1,0,36086,1,0,0,0,0,1
604.3607,2,1,867,16288,1,5,1,331,1,0,9,0,2,1,1,38729,1,0,0,0,1,2
1559.8042,4,0,1508,8864,3,1,1,348,1,1,9,0,2,1,0,48862,1,0,0,0,0,1
8226.0242,3,0,230,8256,13,1,1,318,1,1,9,0,1,1,0,23208,1,0,0,0,0,1
4696.3037,3,0,107,19548,2,6,0,155,0,0,9,0,1,1,0,14703,5,0,0,0,0,1
1975.1365,2,1,628,12206,2,6,0,354,0,1,9,0,6,1,0,54585,2,0,0,0,0,1
1366.7802,2,1,628,885,4,3,1,322,1,1,2,0,2,1,0,44140,1,0,0,0,1,1
135.1539,2,1,675,7635,5,3,1,348,1,0,5,0,1,1,0,10480,4,0,0,0,0,1
2568.6493,2,1,213,8855,9,1,1,356,1,1,1,0,2,1,0,22202,1,0,1,0,0,1
2723.0579,2,1,701,8260,1,1,1,462,1,0,2,0,2,1,0,52482,2,0,0,0,0,1
4415.1265,6,0,19,8253,5,1,1,220,1,1,1,0,2,1,0,5444,2,0,0,0,0,1
7731.0572,2,1,628,8250,3,1,0,500,0,0,0,0,2,0,0,15015,1,0,0,0,0,1
1182.0748,4,0,115,883,1,1,1,174,1,0,9,0,2,1,0,26232,3,0,0,0,0,1
2593.6911,2,1,365,12215,3,6,1,311,1,0,9,0,1,1,0,38374,1,0,0,0,0,1
639.2473,2,1,723,12010,1,1,1,184,1,0,0,2,3,1,0,2037,2,0,0,0,0,1
28.1161,2,0,397,26022,1,6,0,354,0,0,9,0,2,1,0,31806,1,0,0,0,0,2
2664.8606,4,0,195,6450,5,1,1,174,1,1,9,0,2,1,0,26220,1,0,0,0,1,1
141.0109,2,1,588,26048,2,6,1,403,1,1,9,0,2,1,0,15802,1,0,0,0,0,1
1975.4885,4,0,1503,11439,10,1,1,258,1,1,9,2,2,1,0,1525,1,1,0,0,0,1
94.2057,2,1,723,12010,1,1,1,256,1,0,9,1,2,1,0,15317,1,0,0,0,0,1
40.5198,2,0,384,8262,3,1,0,385,0,0,3,0,2,1,0,41066,2,0,0,0,1,1
961.9393,2,1,365,12215,1,6,1,462,1,0,9,0,2,1,0,27117,1,0,0,0,0,1
675.6004,2,1,726,26762,1,6,1,442,1,0,2,0,2,1,0,35390,1,0,0,0,0,1
2516.0702,2,1,676,8267,2,1,1,174,1,1,9,1,1,1,0,46432,1,0,0,0,0,1
326.7758,2,0,378,1835,1,1,0,135,0,0,9,0,2,1,0,27655,1,0,0,0,0,1
836.7069,2,1,368,8278,3,1,1,184,1,0,1,1,2,1,0,2037,1,0,1,0,0,1
172.5462,2,1,637,8230,2,1,1,318,1,0,2,0,2,1,0,27767,1,0,0,0,0,1
224.0311,2,1,1546,8834,3,1,1,174,1,0,9,0,2,1,0,23034,1,0,1,0,0,1
1349.6832,4,0,1508,8864,2,1,1,442,1,0,0,0,2,1,0,35390,1,0,1,0,0,1
374.3474,2,1,360,4196,2,3,1,174,1,0,9,0,2,1,0,36242,2,1,0,0,0,1
2570.461,2,1,1241,24692,1,6,0,385,0,0,3,0,2,1,0,41066,4,0,0,0,1,1
1435.6573,4,0,1503,11439,1,1,1,226,1,0,0,0,1,1,0,42300,1,0,0,1,0,1
512.0299,2,0,384,12942,1,5,0,354,0,0,9,0,4,1,0,22772,3,1,0,0,0,2
208.5443,2,0,750,14875,1,1,0,354,0,0,9,0,2,1,0,22772,2,0,0,0,0,2
923.4279,4,0,118,8824,7,1,1,174,1,1,9,2,2,1,0,24103,1,0,0,0,0,1
1682.6776,4,0,1509,12257,4,6,1,311,1,1,1,0,2,1,0,50995,1,0,0,0,0,1
77.8366,2,1,693,8829,2,1,1,311,1,0,1,0,2,1,0,42102,1,0,0,0,0,1
138.8355,2,1,437,34240,1,4,1,348,1,0,2,0,2,1,0,24562,2,0,0,0,0,1
1401.4525,2,1,366,12175,6,6,0,135,0,0,9,2,2,1,1,40274,1,1,0,0,0,1
1505.5756,2,1,1230,8279,4,1,1,442,1,0,2,0,2,1,0,1868,1,0,0,0,1,1
299.2038,2,1,448,25109,3,6,1,363,1,0,2,0,2,1,0,27170,1,0,0,0,0,1
2698.9044,4,0,111,8825,9,3,0,155,0,1,9,0,1,1,0,40095,2,0,0,0,0,1
1919.5704,4,0,201,11334,7,1,1,363,1,1,0,0,0,1,0,12346,1,0,0,0,0,1
2026.7264,2,1,675,8267,5,1,0,135,0,0,2,0,2,1,0,36086,1,0,0,1,0,1
1818.4001,4,0,118,8824,7,1,1,462,1,1,4,1,2,1,0,44851,1,0,0,0,0,1
5128.4747,6,0,10,30337,4,1,1,174,1,0,9,2,2,1,0,38554,1,0,0,0,0,1
5244.6673,6,0,309,18481,3,1,1,174,1,0,9,2,2,1,0,38554,1,0,0,0,0,1
2406.1049,4,0,110,8791,4,1,1,174,1,1,0,0,2,1,0,7076,1,1,0,0,0,1
102.1789,2,1,1230,8279,1,1,1,174,1,0,9,0,2,1,0,7076,2,0,0,0,0,1
395.1466,2,1,637,8230,3,1,0,354,0,0,0,0,3,1,0,7110,1,0,0,1,0,2
296.3435,2,1,357,8835,2,1,1,174,1,0,9,0,4,1,0,45689,2,0,0,0,0,1
399.0443,6,0,2,8788,7,1,0,436,0,1,2,0,2,0,0,385,1,0,0,0,0,1
313.8041,6,0,27,8745,1,1,0,171,0,0,9,0,7,0,0,43387,1,0,0,0,0,4
7538.6142,2,1,212,669,6,3,0,171,0,0,9,0,2,0,0,43387,1,0,0,1,0,1
4398.6556,2,1,637,8230,10,1,0,172,0,0,9,0,2,0,0,14379,1,0,1,0,0,2
734.6974,2,1,675,44201,1,8,1,226,1,0,2,0,2,1,0,37619,1,0,0,0,0,1
1646.6552,4,0,1502,1152,9,1,1,189,1,1,3,0,2,1,0,45362,1,1,0,0,0,1
223.6089,2,1,1628,14840,1,1,1,294,1,0,9,1,2,1,0,49880,1,0,0,0,0,1
21.3679,2,1,663,8281,3,1,1,462,1,0,2,0,1,1,0,22330,1,0,0,0,0,1
2071.1826,2,1,628,8250,3,1,1,448,1,0,9,0,2,1,0,25538,1,0,0,1,0,1
1223.4502,4,0,126,11938,7,1,1,260,1,1,3,0,2,1,0,14291,1,0,0,0,0,1
1610.082,2,1,628,8250,2,1,1,260,1,0,2,0,2,1,0,40270,1,0,0,0,0,1
6796.5495,6,0,300,23759,3,1,0,416,0,0,5,0,2,0,0,32100,2,0,0,0,0,1
1467.1316,4,0,1933,19797,4,1,1,348,1,1,9,0,2,1,0,48862,1,0,0,0,0,1
177.3631,2,1,694,11939,2,1,1,448,1,0,9,2,2,1,1,18816,1,0,0,0,0,1
4865.8887,2,1,214,8857,3,1,1,448,1,0,9,2,2,1,0,18816,3,1,0,0,0,1
805.8956,2,1,1649,5649,1,1,1,174,1,0,9,2,2,1,0,18354,1,0,0,1,0,1
9544.5137,2,1,628,12206,2,6,0,462,0,0,9,2,2,0,0,3492,4,0,0,0,0,1
9223.002,2,0,399,26414,1,6,0,462,0,0,9,2,2,0,0,3492,2,0,0,0,0,1
2568.3307,2,1,675,8267,1,1,1,174,1,0,2,0,2,1,0,26232,2,0,0,0,0,1
165.2988,2,1,427,17859,2,1,1,226,1,0,9,0,2,1,0,42300,1,0,0,0,0,1
6831.9091,3,0,230,8256,15,1,0,135,0,1,1,0,2,1,0,36086,1,0,0,0,1,1
364.2712,6,0,27,8745,2,1,0,436,0,0,5,2,2,0,0,21686,1,0,0,0,0,1
1108.4543,6,0,245,8245,3,1,0,436,0,1,5,2,2,0,0,21686,2,0,0,0,0,2
1632.4908,6,0,1453,551,4,1,0,436,0,1,5,0,2,0,0,21686,1,0,0,0,0,1
811.7768,2,1,660,8273,2,1,1,174,1,1,9,0,1,1,0,16292,1,0,0,0,1,1
4534.9949,2,1,675,8267,7,1,0,188,0,0,5,1,1,0,0,3384,1,0,0,0,0,1
3201.8685,4,0,1503,11439,6,1,1,174,1,1,9,0,2,1,0,9890,1,0,0,0,0,1
298.7221,2,1,355,8834,4,1,1,174,1,0,1,0,2,1,0,20857,1,0,0,0,0,1
303.2014,2,1,751,11850,2,1,1,348,1,0,2,2,2,1,0,48862,1,0,0,0,0,1
332.9682,2,1,190,8279,4,1,1,174,1,0,2,0,2,1,0,44951,1,0,0,1,1,1
13.0489,2,0,397,26022,1,6,0,354,1,0,9,0,2,1,0,48951,2,0,0,0,0,1
73.4447,6,0,941,55208,1,1,0,171,0,0,2,0,2,0,0,8553,1,0,0,0,0,1
911.1915,6,0,245,8245,3,1,0,397,0,1,0,2,1,0,0,55719,1,1,0,0,0,1
2559.1276,2,1,675,8267,6,1,1,174,1,0,9,2,3,1,0,17494,4,0,0,0,0,1
393.8162,2,1,570,11358,1,1,0,354,0,0,1,1,2,1,0,32185,1,0,0,1,1,1
10447.1234,6,0,27,12244,8,6,0,500,0,0,0,0,2,0,0,53780,1,0,0,0,0,1
2567.0896,2,1,365,12603,1,5,1,311,1,0,1,2,2,1,0,48189,2,1,0,0,0,1
