SalePrice,Neighborhood_NridgHt,LandContour_HLS,Neighborhood_NoRidge,MSZoning_FV,Neighborhood_Timber,Neighborhood_CollgCr,Neighborhood_StoneBr,MasVnrArea,GarageArea,OverallQual,KitchenQual,ExterQual,WoodDeckSF,Exterior1st_CemntBd,LotConfig_FR2,GrLivArea,FullBath,LotShape,FireplaceQu,LotConfig_CulDSac
102776.0,0,1,0,0,0,0,0,0.0,384.0,4,3.0,3.0,68,0,0,1178,1,1.0,0.0,0
189000.0,0,1,0,0,0,0,1,0.0,472.0,8,4.0,4.0,168,0,0,1228,2,2.0,4.0,0
129000.0,0,0,0,0,0,0,0,160.0,576.0,4,3.0,3.0,0,0,0,960,1,1.0,0.0,0
130500.0,0,0,0,0,0,0,0,289.0,475.0,6,4.0,4.0,0,0,0,1479,2,2.0,0.0,1
165000.0,0,0,0,0,0,0,0,174.0,478.0,6,3.0,3.0,0,0,0,1350,2,1.0,3.0,0
159500.0,0,0,0,0,0,0,0,0.0,704.0,7,3.0,3.0,0,0,0,2554,1,1.0,0.0,0
157000.0,0,0,0,0,0,0,0,0.0,439.0,5,4.0,3.0,224,0,0,1178,1,1.0,2.0,0
341000.0,0,0,1,0,0,0,0,651.0,983.0,7,4.0,4.0,250,0,0,2418,2,1.0,3.0,0
128500.0,0,0,0,0,0,1,0,0.0,300.0,5,3.0,3.0,0,0,0,971,1,2.0,1.0,0
275000.0,0,0,0,0,0,0,1,0.0,564.0,8,4.0,4.0,114,0,0,1742,2,2.0,3.0,1
143000.0,0,0,0,0,0,1,0,169.0,420.0,6,4.0,4.0,160,0,0,848,1,1.0,0.0,0
124500.0,0,0,0,0,0,0,0,0.0,463.0,4,3.0,3.0,0,0,0,864,1,1.0,0.0,0
135000.0,0,0,0,0,0,0,0,0.0,548.0,4,3.0,3.0,0,0,0,1470,2,1.0,0.0,0
320000.0,0,0,0,0,0,0,0,340.0,768.0,9,5.0,5.0,327,1,0,1698,2,2.0,4.0,0
120500.0,0,0,0,0,0,0,0,0.0,660.0,4,4.0,3.0,96,0,0,864,1,1.0,0.0,0
222000.0,0,0,0,0,0,0,0,260.0,540.0,6,4.0,4.0,292,0,0,1680,2,2.0,4.0,0
194500.0,0,0,0,0,0,1,0,82.0,632.0,7,4.0,4.0,132,0,0,1232,2,1.0,0.0,0
110000.0,0,0,0,0,0,0,0,95.0,888.0,5,3.0,3.0,0,0,0,1776,2,1.0,0.0,0
103000.0,0,0,0,0,0,0,0,0.0,539.0,4,3.0,3.0,0,0,0,1208,1,1.0,0.0,0
236500.0,0,0,0,0,0,0,1,0.0,608.0,8,4.0,4.0,237,1,0,1616,2,2.0,3.0,0
187500.0,0,0,0,0,1,0,0,442.0,438.0,7,4.0,4.0,160,0,0,1146,2,2.0,4.0,0
222500.0,0,0,0,0,0,1,0,202.0,541.0,7,4.0,4.0,192,0,0,2031,2,2.0,3.0,0
131400.0,0,0,0,0,0,0,0,0.0,264.0,5,3.0,3.0,165,0,0,1144,1,1.0,3.0,0
108000.0,0,0,0,0,0,0,0,0.0,300.0,5,3.0,3.0,147,0,0,948,1,2.0,0.0,0
163000.0,0,0,0,0,0,0,0,0.0,320.0,7,3.0,3.0,0,0,0,1768,1,1.0,3.0,0
93500.0,0,0,0,0,0,0,0,0.0,400.0,3,3.0,3.0,0,0,0,1040,2,1.0,0.0,0
239900.0,0,1,0,0,0,0,0,0.0,800.0,8,4.0,4.0,0,0,0,1801,2,2.0,4.0,1
179000.0,0,0,0,0,0,0,0,0.0,0.0,5,3.0,3.0,120,0,0,1200,3,1.0,0.0,0
190000.0,0,0,0,0,0,1,0,0.0,572.0,7,4.0,4.0,187,0,0,1728,2,2.0,0.0,0
132000.0,0,0,0,0,0,0,0,0.0,360.0,5,3.0,3.0,270,0,0,1432,2,1.0,0.0,0
142000.0,0,0,0,0,0,0,0,0.0,288.0,6,4.0,3.0,168,0,0,912,1,2.0,0.0,0
179000.0,0,0,0,0,0,0,0,108.0,539.0,7,3.0,3.0,120,0,0,1349,2,1.0,0.0,0
175000.0,0,0,0,0,0,0,0,0.0,480.0,5,3.0,3.0,302,0,0,1464,2,2.0,3.0,0
180000.0,0,1,0,0,0,0,1,0.0,462.0,8,4.0,4.0,96,0,0,1337,2,2.0,3.0,0
299800.0,0,0,0,0,0,0,0,289.0,831.0,8,4.0,5.0,0,0,0,2715,3,2.0,3.0,0
236000.0,0,0,0,0,0,0,0,0.0,554.0,7,4.0,4.0,224,0,0,2256,2,2.0,3.0,0
265979.0,0,0,0,0,0,0,0,0.0,864.0,7,4.0,4.0,181,0,0,2640,1,2.0,4.0,0
260400.0,0,0,1,0,0,0,0,338.0,527.0,7,4.0,4.0,240,0,0,1720,2,2.0,3.0,0
98000.0,0,0,0,0,0,0,0,0.0,240.0,4,3.0,3.0,92,0,0,1529,2,1.0,0.0,0
96500.0,0,0,0,0,0,0,0,0.0,0.0,4,3.0,3.0,0,0,0,1140,1,1.0,0.0,0
162000.0,0,0,0,0,0,0,0,0.0,400.0,7,4.0,4.0,0,0,0,1320,2,1.0,0.0,0
217000.0,0,0,0,0,0,1,0,0.0,576.0,6,4.0,3.0,168,0,0,1494,2,2.0,0.0,0
275500.0,1,0,0,0,0,0,0,178.0,878.0,8,5.0,4.0,192,0,0,2098,2,1.0,4.0,0
156000.0,0,0,0,0,0,0,0,0.0,440.0,6,4.0,3.0,171,0,0,1026,1,1.0,0.0,0
172500.0,0,0,0,1,0,0,0,894.0,440.0,6,3.0,3.0,0,0,0,1471,2,1.0,0.0,0
212000.0,0,0,0,0,0,1,0,0.0,578.0,8,4.0,4.0,144,0,0,1768,2,2.0,0.0,0
158900.0,0,0,0,0,0,0,0,328.0,440.0,6,3.0,3.0,335,0,0,1386,2,2.0,3.0,1
179400.0,0,0,0,1,0,0,0,360.0,440.0,7,3.0,3.0,0,0,0,1501,2,1.0,0.0,0
290000.0,0,0,1,0,0,0,0,513.0,752.0,8,4.0,4.0,222,0,0,2531,2,2.0,3.0,0
127500.0,0,0,0,0,0,0,0,0.0,300.0,6,3.0,3.0,0,0,0,864,1,1.0,0.0,0
100000.0,0,0,0,0,0,0,0,0.0,440.0,5,2.0,3.0,0,0,1,1301,1,1.0,0.0,0
215200.0,0,0,0,1,0,0,0,0.0,614.0,7,4.0,3.0,169,0,0,1547,2,1.0,0.0,0
337000.0,0,0,1,0,0,0,0,673.0,856.0,8,4.0,4.0,0,0,0,2365,2,1.0,4.0,0
270000.0,0,0,0,0,0,0,0,0.0,481.0,8,5.0,4.0,0,0,0,1494,1,2.0,4.0,1
264132.0,0,0,0,0,0,0,0,284.0,592.0,9,5.0,4.0,0,0,0,1506,2,2.0,4.0,0
196500.0,0,0,0,0,0,0,0,42.0,496.0,7,3.0,3.0,228,0,0,1714,2,1.0,3.0,0
160000.0,0,0,0,0,0,0,0,0.0,423.0,6,3.0,3.0,245,0,0,1750,2,2.0,0.0,0
216837.0,0,0,0,0,0,1,0,0.0,484.0,7,4.0,4.0,120,0,0,1836,2,1.0,4.0,0
538000.0,0,1,0,0,0,0,1,603.0,841.0,8,5.0,5.0,503,1,0,3279,3,3.0,4.0,1
134900.0,0,0,0,0,0,0,0,0.0,576.0,5,3.0,3.0,120,0,0,858,1,2.0,0.0,1
102000.0,0,0,0,0,0,0,0,0.0,396.0,4,3.0,3.0,0,0,0,1220,1,1.0,0.0,0
107000.0,0,0,0,0,0,0,0,0.0,672.0,6,3.0,3.0,144,0,0,1117,1,1.0,3.0,0
114500.0,0,0,0,0,0,0,0,1.0,275.0,5,3.0,3.0,0,0,0,912,1,1.0,0.0,0
395000.0,1,0,0,0,0,0,0,375.0,895.0,8,4.0,4.0,315,0,0,1973,2,1.0,4.0,0
162000.0,0,0,0,0,0,0,0,320.0,412.0,6,3.0,3.0,0,0,1,1204,2,1.0,0.0,0
221500.0,0,0,0,0,0,1,0,240.0,865.0,7,4.0,4.0,144,0,0,1614,2,2.0,0.0,0
142500.0,0,0,0,0,0,0,0,0.0,440.0,5,3.0,3.0,241,0,0,894,1,2.0,2.0,0
144000.0,0,0,0,0,0,0,0,320.0,630.0,5,3.0,3.0,0,0,0,2020,2,1.0,3.0,0
135000.0,0,0,0,0,0,0,0,90.0,504.0,6,3.0,3.0,0,0,0,1004,1,1.0,0.0,0
176000.0,0,0,0,0,0,0,0,38.0,402.0,7,3.0,3.0,220,0,0,1253,2,1.0,3.0,0
175900.0,0,0,0,0,0,0,0,0.0,484.0,6,4.0,4.0,0,0,0,1603,2,1.0,0.0,0
187100.0,0,0,0,0,0,1,0,0.0,605.0,7,4.0,4.0,0,0,0,1430,2,3.0,0.0,0
165500.0,0,0,0,0,0,0,0,104.0,602.0,5,4.0,3.0,303,0,0,1110,1,2.0,3.0,0
128000.0,0,0,0,0,0,0,0,0.0,0.0,6,3.0,3.0,0,0,0,1484,2,1.0,4.0,0
161500.0,0,0,0,0,0,0,0,0.0,457.0,6,3.0,3.0,0,0,0,1342,2,1.0,4.0,0
139000.0,0,0,0,0,0,0,0,0.0,416.0,5,3.0,3.0,0,0,0,1652,2,1.0,0.0,0
233000.0,0,0,0,0,0,0,0,0.0,618.0,7,4.0,4.0,0,0,0,2084,2,2.0,0.0,0
107900.0,0,0,0,0,0,0,0,0.0,281.0,4,3.0,3.0,0,0,0,901,1,1.0,0.0,0
187500.0,0,0,0,0,0,0,0,157.0,444.0,6,4.0,3.0,133,0,0,2087,2,2.0,0.0,0
160200.0,0,0,0,0,0,0,0,11.0,397.0,7,4.0,4.0,100,0,0,1145,2,1.0,4.0,0
146800.0,0,0,0,0,0,0,0,0.0,539.0,6,3.0,3.0,120,0,0,1062,1,2.0,3.0,0
269790.0,0,0,1,0,0,0,0,0.0,455.0,7,3.0,4.0,180,0,0,2013,2,2.0,3.0,1
225000.0,0,0,0,0,0,0,0,140.0,474.0,8,4.0,4.0,168,1,0,1496,2,1.0,0.0,0
194500.0,0,0,0,0,0,0,0,0.0,409.0,7,4.0,4.0,143,0,0,1895,2,2.0,3.0,0
171000.0,0,0,0,0,0,0,0,130.0,476.0,6,3.0,3.0,0,0,0,1564,2,1.0,3.0,0
143500.0,0,0,0,0,0,0,0,148.0,528.0,6,3.0,3.0,138,0,0,1285,1,1.0,3.0,0
110000.0,0,0,0,0,0,0,0,0.0,240.0,5,3.0,3.0,0,0,0,773,1,1.0,0.0,0
485000.0,1,0,0,0,0,0,0,860.0,820.0,9,5.0,5.0,144,0,0,3140,3,1.0,4.0,0
175000.0,0,0,0,0,0,0,0,252.0,240.0,5,4.0,3.0,0,0,0,1768,1,1.0,3.0,0
200000.0,0,1,0,0,0,0,0,0.0,603.0,6,4.0,3.0,403,0,0,1688,2,2.0,0.0,0
109900.0,0,0,0,0,0,0,0,0.0,440.0,4,3.0,3.0,0,0,0,1196,1,1.0,0.0,0
189000.0,0,0,0,0,0,1,0,0.0,410.0,7,4.0,4.0,36,0,0,1456,2,1.0,4.0,0
582933.0,1,0,0,0,0,0,0,424.0,1020.0,9,5.0,5.0,52,0,0,2822,3,1.0,4.0,0
118000.0,0,0,0,0,0,0,0,0.0,286.0,5,3.0,3.0,0,0,0,1128,1,1.0,0.0,0
227680.0,0,0,0,0,0,0,0,256.0,554.0,7,5.0,4.0,0,0,1,1428,2,2.0,0.0,0
135500.0,0,0,0,0,0,0,0,0.0,384.0,5,3.0,3.0,68,0,0,980,2,1.0,0.0,0
223500.0,0,0,0,0,0,0,0,0.0,528.0,5,4.0,3.0,0,0,0,1576,1,1.0,3.0,0
159950.0,0,0,0,0,0,0,0,1047.0,484.0,5,3.0,3.0,0,0,0,1086,1,1.0,4.0,0
106000.0,0,0,0,0,0,0,0,0.0,360.0,5,3.0,3.0,40,0,0,2138,2,1.0,0.0,0
181000.0,0,0,0,0,0,0,0,99.0,484.0,6,4.0,3.0,265,0,0,1309,1,1.0,2.0,0
144500.0,0,0,0,0,0,1,0,169.0,420.0,6,4.0,4.0,140,0,0,848,1,1.0,4.0,0
55993.0,0,0,0,0,0,0,0,0.0,504.0,5,2.0,2.0,0,0,0,1044,1,1.0,0.0,0
157900.0,0,0,0,0,0,0,0,243.0,301.0,6,3.0,3.0,0,0,0,1442,1,1.0,0.0,0
116000.0,0,0,0,0,0,0,0,0.0,280.0,5,2.0,3.0,207,0,0,1250,1,1.0,0.0,0
224900.0,0,0,0,0,0,1,0,442.0,598.0,7,4.0,3.0,0,0,0,1661,2,3.0,0.0,1
137000.0,0,0,0,0,0,0,0,0.0,275.0,5,3.0,3.0,0,0,0,1008,1,2.0,4.0,0
271000.0,0,0,0,0,0,0,0,148.0,857.0,8,4.0,4.0,150,1,0,1689,2,2.0,4.0,1
155000.0,0,0,0,0,0,0,0,80.0,440.0,6,3.0,3.0,0,0,0,1052,1,1.0,0.0,0
224000.0,1,0,0,0,0,0,0,128.0,484.0,7,4.0,4.0,192,0,0,1358,2,2.0,4.0,0
183000.0,0,0,0,0,0,1,0,0.0,595.0,7,4.0,4.0,0,0,0,1640,2,2.0,0.0,1
93000.0,0,0,0,0,0,0,0,0.0,576.0,4,3.0,2.0,0,0,0,936,1,1.0,0.0,0
225000.0,0,0,0,0,0,0,0,0.0,433.0,7,4.0,4.0,100,0,0,1733,2,2.0,4.0,0
139500.0,0,0,0,0,0,0,0,0.0,240.0,6,3.0,3.0,335,0,0,1489,2,1.0,4.0,0
232600.0,0,0,0,1,0,0,0,0.0,776.0,8,4.0,4.0,0,0,0,1489,2,1.0,4.0,0
385000.0,1,0,0,0,0,0,0,816.0,1220.0,10,5.0,5.0,188,1,0,2084,2,1.0,4.0,0
109500.0,0,0,0,0,0,0,0,0.0,0.0,5,4.0,3.0,0,0,0,784,1,1.0,0.0,0
189000.0,0,0,0,0,0,0,0,0.0,527.0,7,4.0,4.0,290,0,0,1434,2,2.0,3.0,0
185000.0,0,0,0,0,0,0,0,0.0,538.0,5,3.0,3.0,486,0,0,2126,2,3.0,0.0,1
147400.0,0,0,0,1,0,0,0,0.0,480.0,7,4.0,4.0,0,0,0,1223,2,1.0,0.0,0
166000.0,0,0,0,0,0,0,0,387.0,458.0,6,3.0,3.0,0,0,0,1392,1,2.0,4.0,0
151000.0,0,0,0,1,0,0,0,0.0,480.0,7,4.0,3.0,0,0,0,1200,2,1.0,0.0,0
237000.0,0,0,0,0,0,1,0,223.0,613.0,7,4.0,4.0,192,0,0,1829,2,2.0,3.0,1
167000.0,0,0,0,0,0,0,0,180.0,472.0,6,3.0,3.0,0,0,0,1516,1,1.0,0.0,0
139950.0,0,0,0,0,0,0,0,136.0,456.0,5,3.0,3.0,0,0,0,1144,1,1.0,0.0,0
128000.0,0,0,0,0,0,0,0,0.0,436.0,4,4.0,3.0,290,0,0,1067,2,1.0,0.0,0
153500.0,0,0,0,0,0,0,0,0.0,812.0,5,3.0,3.0,0,0,0,1559,1,1.0,0.0,0
100000.0,0,0,0,0,0,0,0,158.0,264.0,6,3.0,3.0,0,0,0,987,1,1.0,0.0,0
144000.0,0,0,0,0,0,1,0,0.0,352.0,5,4.0,3.0,278,0,0,1099,1,1.0,0.0,0
130500.0,0,0,0,0,0,0,0,0.0,240.0,5,3.0,3.0,0,0,0,1200,1,1.0,0.0,0
140000.0,0,0,0,0,0,0,0,0.0,400.0,6,2.0,3.0,0,0,0,1482,2,2.0,0.0,0
157500.0,0,0,0,0,0,0,0,0.0,686.0,5,4.0,3.0,70,0,0,1539,2,1.0,1.0,0
174900.0,0,0,0,0,0,0,0,183.0,490.0,6,3.0,3.0,0,0,0,1165,1,1.0,0.0,0
141000.0,0,0,0,0,0,0,0,0.0,0.0,5,3.0,3.0,0,0,0,1800,2,1.0,0.0,0
153900.0,0,0,0,0,0,0,0,0.0,720.0,5,3.0,3.0,418,0,0,1416,1,2.0,4.0,0
171000.0,0,0,0,0,0,0,0,0.0,611.0,5,3.0,3.0,0,0,0,1701,2,2.0,3.0,1
213000.0,0,0,0,0,0,0,0,137.0,425.0,7,4.0,4.0,234,0,0,1775,2,1.0,3.0,0
133500.0,0,0,0,0,0,1,0,0.0,338.0,5,3.0,3.0,0,0,0,864,1,2.0,2.0,1
240000.0,0,0,0,0,0,0,0,0.0,360.0,6,3.0,3.0,486,0,0,2358,3,3.0,4.0,0
187000.0,0,0,0,0,0,0,0,360.0,512.0,6,3.0,4.0,113,0,1,1855,2,1.0,3.0,0
131500.0,0,0,0,0,0,1,0,170.0,420.0,6,4.0,4.0,140,0,0,848,1,1.0,0.0,0
215000.0,0,0,0,0,0,0,0,40.0,400.0,8,4.0,4.0,143,0,0,1456,2,1.0,3.0,0
164000.0,0,0,0,0,0,0,0,0.0,240.0,7,3.0,3.0,0,0,0,1646,2,1.0,4.0,0
158000.0,0,0,0,0,0,0,0,115.0,645.0,6,3.0,3.0,180,0,0,1445,1,2.0,2.0,0
170000.0,0,0,0,0,0,0,0,0.0,454.0,5,3.0,3.0,0,0,0,1779,1,1.0,4.0,0
127000.0,0,0,0,0,0,0,0,0.0,260.0,5,3.0,3.0,0,0,0,1040,1,2.0,0.0,0
147000.0,0,0,0,0,0,1,0,0.0,576.0,6,3.0,3.0,0,0,0,1026,1,2.0,0.0,0
174000.0,0,0,0,0,0,0,0,0.0,343.0,6,3.0,3.0,0,0,0,1481,2,1.0,3.0,0
152000.0,0,0,0,0,0,0,0,189.0,479.0,7,3.0,3.0,0,0,0,1370,2,1.0,3.0,0
250000.0,0,0,0,0,0,0,0,220.0,619.0,6,4.0,3.0,0,0,0,2654,2,2.0,4.0,0
189950.0,0,0,0,0,0,0,0,0.0,216.0,7,4.0,4.0,0,0,0,1426,1,1.0,4.0,0
131500.0,0,0,0,0,0,0,0,0.0,504.0,5,3.0,3.0,0,0,0,1039,1,1.0,0.0,0
152000.0,0,0,0,0,0,0,0,0.0,480.0,6,3.0,3.0,0,0,0,1097,2,1.0,0.0,0
132500.0,0,0,0,0,0,0,0,0.0,672.0,5,3.0,3.0,0,0,0,1148,1,1.0,0.0,0
250580.0,0,0,0,1,0,0,0,0.0,529.0,7,4.0,4.0,0,0,0,1372,2,1.0,0.0,0
148500.0,0,0,0,0,0,0,0,76.0,902.0,5,3.0,3.0,0,0,0,1002,1,2.0,0.0,0
248900.0,0,1,0,0,1,0,0,274.0,870.0,8,4.0,4.0,192,0,0,1646,2,2.0,4.0,0
129000.0,0,0,0,0,0,0,0,0.0,544.0,4,2.0,3.0,168,0,0,1120,1,1.0,0.0,0
169000.0,0,0,0,0,0,0,0,0.0,672.0,5,3.0,3.0,120,0,0,2320,2,3.0,3.0,0
236000.0,0,0,0,0,0,0,0,246.0,574.0,7,4.0,4.0,156,0,0,1949,2,1.0,3.0,0
109500.0,0,0,0,0,0,0,0,0.0,308.0,5,3.0,3.0,0,0,0,894,1,1.0,0.0,0
200500.0,0,0,0,0,0,1,0,116.0,523.0,6,4.0,3.0,0,0,0,1682,2,1.0,0.0,0
116000.0,0,0,0,0,0,0,0,0.0,414.0,5,4.0,4.0,196,0,0,910,1,1.0,0.0,0
133000.0,0,0,0,0,0,0,0,0.0,288.0,5,3.0,4.0,0,0,0,1268,1,1.0,4.0,0
66500.0,0,0,0,0,0,0,0,0.0,200.0,5,3.0,3.0,26,0,0,1131,1,1.0,0.0,0
303477.0,0,0,0,1,0,0,0,0.0,550.0,8,5.0,4.0,208,1,0,2610,2,1.0,4.0,0
132250.0,0,1,0,0,0,0,0,0.0,648.0,4,3.0,3.0,0,0,0,1040,1,1.0,0.0,0
350000.0,1,0,0,0,0,0,0,216.0,738.0,9,5.0,4.0,184,0,0,2224,2,1.0,4.0,0
148000.0,0,0,0,0,0,0,0,0.0,576.0,5,4.0,3.0,192,0,0,1155,1,2.0,0.0,0
136500.0,0,0,0,0,0,1,0,90.0,336.0,5,3.0,4.0,0,0,0,864,1,2.0,0.0,1
157000.0,0,0,0,0,0,0,0,0.0,450.0,5,3.0,3.0,0,0,0,1090,1,1.0,0.0,0
187500.0,0,0,0,0,1,0,0,117.0,400.0,7,4.0,4.0,168,0,0,1717,2,2.0,3.0,1
178000.0,0,0,0,0,0,0,0,0.0,389.0,6,3.0,3.0,342,0,0,1593,2,2.0,3.0,0
118500.0,0,0,0,0,0,0,0,0.0,440.0,4,3.0,4.0,0,0,0,2230,1,1.0,0.0,0
100000.0,0,0,0,0,0,0,0,60.0,288.0,5,3.0,3.0,0,0,0,892,1,1.0,0.0,0
328900.0,0,0,0,1,0,0,0,60.0,506.0,9,4.0,4.0,97,0,0,1709,2,2.0,3.0,1
145000.0,0,0,0,0,0,0,0,122.0,588.0,5,3.0,3.0,272,0,0,1712,2,1.0,0.0,0
135500.0,0,0,0,0,0,0,0,0.0,300.0,5,3.0,3.0,121,0,0,1393,1,2.0,0.0,0
268000.0,0,0,0,0,0,0,0,0.0,621.0,8,4.0,4.0,81,0,0,2217,2,2.0,3.0,0
149500.0,0,0,0,0,0,0,0,90.0,505.0,6,3.0,3.0,0,0,0,1505,1,1.0,3.0,0
122900.0,0,0,0,0,0,0,0,0.0,576.0,5,3.0,3.0,0,0,0,924,1,1.0,1.0,0
172500.0,0,0,0,0,0,0,0,92.0,440.0,6,3.0,3.0,243,0,0,1683,2,1.0,3.0,0
154500.0,0,0,0,0,0,0,0,0.0,264.0,6,3.0,3.0,192,0,0,1068,1,1.0,0.0,0
165000.0,0,0,0,0,0,0,0,0.0,354.0,5,3.0,3.0,511,0,0,1383,1,1.0,4.0,0
118858.0,0,0,0,0,0,0,0,0.0,400.0,5,3.0,3.0,0,0,0,1535,2,1.0,0.0,0
140000.0,0,0,0,0,0,0,0,415.0,483.0,6,3.0,3.0,0,0,0,1796,1,1.0,3.0,0
106500.0,0,0,0,0,0,0,0,0.0,327.0,4,3.0,3.0,0,0,0,951,1,1.0,0.0,0
142953.0,0,0,0,0,0,0,0,0.0,528.0,5,3.0,3.0,154,0,0,2240,2,1.0,0.0,0
611657.0,1,0,0,0,0,0,0,760.0,820.0,9,5.0,5.0,0,0,0,2364,2,2.0,4.0,0
135000.0,0,0,0,0,0,0,0,0.0,288.0,5,3.0,3.0,0,0,0,1236,1,1.0,3.0,0
110000.0,0,0,0,0,0,0,0,0.0,684.0,4,3.0,3.0,0,0,0,858,1,2.0,0.0,0
153000.0,0,0,0,0,0,0,0,0.0,756.0,5,3.0,3.0,0,0,0,1306,1,2.0,0.0,0
180000.0,0,0,0,0,0,0,0,0.0,393.0,7,4.0,4.0,0,0,0,1509,2,1.0,4.0,0
240000.0,0,1,0,0,0,0,0,27.0,690.0,7,4.0,4.0,144,0,0,1670,2,2.0,4.0,1
125500.0,0,0,0,0,0,0,0,75.0,288.0,5,3.0,3.0,0,0,0,902,1,2.0,0.0,0
128000.0,0,0,0,0,0,0,0,110.0,280.0,5,3.0,3.0,0,0,0,1063,1,1.0,0.0,0
255000.0,0,0,0,0,0,0,0,208.0,865.0,8,4.0,4.0,0,0,0,1636,2,2.0,4.0,0
250000.0,0,0,0,0,0,0,0,0.0,180.0,7,4.0,4.0,0,0,0,2057,1,2.0,4.0,0
131000.0,0,0,0,0,0,0,0,0.0,484.0,5,3.0,3.0,164,0,0,902,1,2.0,0.0,0
174000.0,0,0,0,0,0,0,0,0.0,390.0,6,4.0,4.0,36,0,0,1484,2,3.0,4.0,0
154300.0,0,0,0,0,0,0,0,361.0,480.0,5,3.0,3.0,0,0,0,2274,2,1.0,0.0,0
143500.0,0,0,0,0,0,1,0,0.0,252.0,5,4.0,3.0,173,0,0,1268,1,2.0,0.0,1
88000.0,0,0,0,0,0,0,0,0.0,450.0,5,3.0,3.0,0,0,0,1015,1,1.0,0.0,0
145000.0,0,1,0,0,0,0,0,0.0,871.0,5,3.0,3.0,0,0,0,2002,2,1.0,0.0,0
173733.0,0,0,0,1,0,0,0,76.0,528.0,6,4.0,4.0,0,0,0,1224,2,1.0,0.0,0
75000.0,0,0,0,0,0,0,0,80.0,286.0,4,3.0,3.0,0,1,0,1092,1,1.0,0.0,0
35311.0,0,0,0,0,0,0,0,0.0,308.0,2,3.0,3.0,0,0,0,480,0,1.0,0.0,0
135000.0,0,0,0,0,0,0,0,0.0,284.0,4,3.0,3.0,0,0,0,1229,1,1.0,0.0,0
238000.0,0,0,0,0,0,0,0,0.0,833.0,7,4.0,4.0,72,0,0,2127,2,2.0,3.0,0
176500.0,0,0,0,0,0,0,0,0.0,601.0,6,3.0,5.0,0,0,0,1414,1,2.0,3.0,0
201000.0,0,0,0,0,0,0,0,105.0,471.0,6,4.0,4.0,300,0,0,1721,2,2.0,0.0,0
145900.0,0,0,0,0,0,0,0,0.0,0.0,5,3.0,3.0,0,0,0,2200,2,1.0,0.0,0
169990.0,0,0,0,0,0,0,0,0.0,397.0,6,4.0,4.0,100,0,0,1316,2,1.0,4.0,0
193000.0,0,0,0,0,0,0,0,0.0,533.0,6,4.0,4.0,0,0,0,1617,2,1.0,2.0,0
207500.0,0,0,0,0,0,0,0,157.0,612.0,6,3.0,3.0,384,0,0,1686,2,1.0,3.0,0
175000.0,0,0,0,0,0,0,0,0.0,540.0,5,5.0,3.0,180,0,0,1126,2,2.0,0.0,0
285000.0,1,0,0,0,0,0,0,340.0,656.0,8,5.0,4.0,104,0,0,2374,2,1.0,4.0,0
176000.0,0,0,0,0,0,0,0,342.0,486.0,7,3.0,3.0,0,0,0,1978,2,1.0,4.0,0
236500.0,0,0,0,0,0,1,0,0.0,522.0,8,5.0,4.0,202,0,0,1788,2,1.0,3.0,0
222000.0,0,0,0,0,0,0,0,285.0,642.0,7,4.0,3.0,0,0,0,2236,2,2.0,3.0,0
201000.0,0,1,0,0,1,0,0,0.0,610.0,8,4.0,4.0,100,0,0,1466,2,2.0,0.0,0
117500.0,0,0,0,0,0,0,0,0.0,429.0,5,3.0,3.0,0,0,0,925,1,1.0,0.0,0
320000.0,0,0,0,0,0,0,0,302.0,788.0,9,5.0,5.0,0,0,0,1905,2,2.0,4.0,0
190000.0,0,0,0,0,0,1,0,210.0,570.0,7,4.0,4.0,192,0,1,1500,2,1.0,0.0,0
242000.0,0,1,0,0,0,0,0,0.0,505.0,7,4.0,3.0,0,0,0,2069,2,3.0,4.0,0
79900.0,0,0,0,0,0,0,0,108.0,528.0,4,3.0,3.0,0,0,0,747,1,2.0,0.0,0
184900.0,0,0,0,0,0,0,0,0.0,555.0,7,4.0,4.0,0,0,0,1200,2,1.0,0.0,0
253000.0,0,0,0,0,0,0,0,0.0,689.0,7,4.0,4.0,0,0,0,1971,2,1.0,4.0,0
239799.0,0,0,0,0,0,1,0,0.0,868.0,7,4.0,4.0,0,0,0,1962,2,1.0,0.0,0
244400.0,0,0,0,0,0,0,0,0.0,349.0,7,3.0,3.0,56,0,0,2403,2,1.0,3.0,0
150900.0,0,0,0,0,0,0,0,0.0,574.0,6,3.0,3.0,40,0,0,1728,2,2.0,0.0,0
214000.0,0,0,0,0,0,0,0,298.0,390.0,7,4.0,4.0,0,0,1,2060,2,2.0,3.0,0
150000.0,0,0,0,0,0,0,0,0.0,0.0,4,3.0,3.0,321,0,0,1440,2,2.0,0.0,0
143000.0,0,0,0,0,0,0,0,0.0,576.0,5,3.0,3.0,0,0,0,1632,2,1.0,0.0,0
137500.0,0,0,0,0,1,0,0,541.0,525.0,6,4.0,3.0,0,0,0,1344,1,2.0,4.0,1
124900.0,0,0,0,0,0,0,0,0.0,456.0,5,3.0,3.0,48,0,0,1869,1,1.0,0.0,0
143000.0,0,0,0,0,0,0,0,128.0,796.0,5,3.0,3.0,86,0,0,1144,1,1.0,3.0,0
270000.0,0,0,0,0,1,0,0,236.0,808.0,8,4.0,4.0,0,0,0,1629,2,1.0,4.0,0
192500.0,0,0,0,0,0,1,0,144.0,474.0,7,4.0,4.0,144,0,0,1776,2,2.0,3.0,0
