SalePrice,Id,LotArea,BsmtUnfSF,TotalBsmtSF,GrLivArea,LotFrontage,GarageArea,1stFlrSF,BsmtFinSF1,MasVnrArea,WoodDeckSF,YearBuilt,YearRemodAdd,OpenPorchSF,MoSold,2ndFlrSF,GarageYrBlt,ScreenPorch,OverallCond,BsmtFinSF2,BedroomAbvGr,OverallQual,EnclosedPorch,TotRmsAbvGrd,YrSold,MSSubClass,Neighborhood_StoneBr,Neighborhood_CollgCr,Exterior2nd_Stucco,Neighborhood_SawyerW
170000.0,1098,3696,1074.0,1074.0,1088,69.30579531442663,461.0,1088,0.0,0.0,0,1986,1986,74,10,0,1987.0,0,5,0.0,2,8,137,5,2007,120,1,0,0,0
128000.0,1099,6000,0.0,672.0,1324,50.0,240.0,757,672.0,0.0,0,1936,1950,0,7,567,1936.0,0,6,0.0,3,4,0,6,2009,50,0,0,0,0
157000.0,1100,11880,567.0,1271.0,1601,82.0,478.0,1601,704.0,206.0,0,1978,1978,0,4,0,1978.0,0,5,0.0,3,7,0,7,2009,20,0,0,0,0
60000.0,1101,8400,0.0,290.0,438,60.0,246.0,438,290.0,0.0,0,1920,1950,0,1,0,1930.0,0,5,0.0,1,2,0,3,2009,30,0,0,0,0
119500.0,1102,9758,251.0,950.0,950,61.0,280.0,950,412.0,0.0,0,1971,1971,0,7,0,1981.0,0,5,287.0,3,5,0,5,2007,20,0,0,0,0
135000.0,1103,7000,422.0,1010.0,1134,70.0,254.0,1134,588.0,45.0,0,1960,2002,16,4,0,1960.0,0,7,0.0,2,5,0,6,2007,20,0,0,0,0
159500.0,1104,8910,0.0,655.0,1194,79.0,539.0,1194,655.0,0.0,0,1959,1959,0,7,0,1954.0,0,6,0.0,3,6,192,6,2006,20,0,0,0,0
106000.0,1105,2016,630.0,630.0,1302,24.0,440.0,630,0.0,304.0,0,1970,1970,0,4,672,1970.0,0,5,0.0,3,5,0,6,2007,160,0,0,0,0
325000.0,1106,12256,431.0,1463.0,2622,98.0,712.0,1500,1032.0,362.0,186,1994,1995,32,4,1122,1994.0,0,5,0.0,3,8,0,9,2010,60,0,0,0,0
179900.0,1107,10357,172.0,910.0,1442,114.0,719.0,1442,738.0,0.0,0,1990,1991,244,5,0,1990.0,0,5,0.0,3,7,0,6,2007,20,0,0,0,1
274725.0,1108,23257,868.0,868.0,2021,168.0,422.0,887,0.0,0.0,0,2006,2006,100,9,1134,2006.0,0,5,0.0,3,7,0,9,2006,60,0,0,0,0
181000.0,1109,8063,924.0,924.0,1690,69.30579531442663,463.0,948,0.0,0.0,100,2000,2000,48,11,742,2000.0,0,5,0.0,3,6,0,7,2007,60,0,0,0,0
280000.0,1110,11362,797.0,1836.0,1836,107.0,862.0,1836,1039.0,42.0,125,2004,2005,185,3,0,2004.0,0,5,0.0,3,8,0,7,2009,20,0,0,0,0
188000.0,1111,8000,554.0,773.0,1658,69.30579531442663,431.0,773,219.0,0.0,224,1995,1996,84,6,885,1995.0,0,5,0.0,3,6,0,8,2008,60,0,0,0,0
205000.0,1112,10480,400.0,803.0,1964,80.0,483.0,1098,403.0,660.0,0,1976,1976,69,9,866,1976.0,0,6,0.0,4,7,0,8,2008,60,0,0,0,0
129900.0,1113,7100,108.0,816.0,816,73.0,308.0,816,708.0,0.0,0,1957,1957,0,7,0,1957.0,0,7,0.0,2,5,0,5,2006,20,0,0,0,0
134500.0,1114,8923,365.0,1008.0,1008,66.0,240.0,1008,643.0,0.0,0,1953,2006,18,5,0,1953.0,0,7,0.0,2,5,0,6,2007,20,0,0,0,0
117000.0,1115,5400,418.0,833.0,833,90.0,326.0,833,415.0,0.0,0,1954,2000,0,8,0,1955.0,0,7,0.0,2,5,0,4,2006,20,0,0,0,0
318000.0,1116,12085,730.0,1734.0,1734,93.0,928.0,1734,1004.0,328.0,0,2007,2007,0,11,0,2007.0,0,5,0.0,3,8,0,7,2007,20,0,0,0,0
184100.0,1117,7750,55.0,408.0,1419,69.30579531442663,527.0,779,353.0,0.0,120,2002,2002,0,3,640,2002.0,0,5,0.0,3,8,0,7,2009,80,0,0,0,0
130000.0,1118,9764,192.0,894.0,894,57.0,450.0,894,702.0,0.0,0,1967,2003,0,5,0,1967.0,0,7,0.0,3,5,0,5,2008,20,0,0,0,0
140000.0,1119,13825,533.0,533.0,1601,85.0,300.0,1021,0.0,0.0,280,1958,1987,34,12,580,1958.0,0,6,0.0,3,5,0,6,2008,80,0,0,0,0
133700.0,1120,7560,671.0,1040.0,1040,70.0,286.0,1040,369.0,0.0,140,1959,1959,0,7,0,1959.0,0,5,0.0,3,5,252,6,2006,20,0,0,0,0
118400.0,1121,8263,1012.0,1012.0,1012,59.0,308.0,1012,0.0,0.0,0,1920,1950,22,5,0,1920.0,0,5,0.0,2,6,112,6,2007,30,0,0,0,0
212900.0,1122,10084,1528.0,1552.0,1552,84.0,782.0,1552,24.0,196.0,144,2005,2006,20,7,0,2005.0,0,5,0.0,3,7,0,7,2006,20,0,1,0,0
112000.0,1123,8926,672.0,672.0,960,69.30579531442663,288.0,960,0.0,0.0,64,1956,1956,0,10,0,1956.0,160,3,0.0,3,4,0,5,2009,20,0,0,0,0
118000.0,1124,9405,698.0,698.0,698,50.0,0.0,698,0.0,0.0,0,1947,2008,200,6,0,0.0,0,9,0.0,2,5,0,4,2009,20,0,0,0,0
163900.0,1125,9125,384.0,384.0,1482,69.30579531442663,392.0,812,0.0,170.0,100,1992,1992,25,7,670,1992.0,0,5,0.0,3,7,0,7,2007,80,0,0,0,0
115000.0,1126,10434,1005.0,1005.0,1005,60.0,672.0,1005,0.0,0.0,0,1955,1955,0,11,0,1977.0,0,5,0.0,2,4,0,5,2009,20,0,0,0,0
174000.0,1127,3684,1373.0,1373.0,1555,53.0,660.0,1555,0.0,130.0,143,2007,2007,20,6,0,2007.0,0,5,0.0,2,7,0,7,2009,120,0,0,0,0
259000.0,1128,14572,230.0,1530.0,1530,182.0,630.0,1530,1300.0,0.0,144,2004,2004,36,11,0,2004.0,0,5,0.0,3,7,0,7,2007,20,0,0,0,0
215000.0,1129,11796,847.0,847.0,1959,59.0,434.0,847,0.0,0.0,100,2004,2005,48,7,1112,2004.0,0,5,0.0,4,7,0,8,2007,60,0,0,0,0
140000.0,1130,7200,0.0,936.0,936,60.0,672.0,936,936.0,180.0,49,1980,1980,0,8,0,1980.0,0,5,0.0,2,5,0,4,2007,90,0,0,0,0
135000.0,1131,7804,500.0,1122.0,1981,65.0,576.0,1328,622.0,0.0,431,1928,1950,44,12,653,1981.0,0,3,0.0,4,4,0,7,2009,50,0,0,0,0
93500.0,1132,10712,762.0,974.0,974,63.0,0.0,974,212.0,0.0,0,1991,1992,28,9,0,0.0,0,5,0.0,3,5,0,5,2007,20,0,0,0,0
117500.0,1133,9900,1008.0,1008.0,2210,90.0,205.0,1178,0.0,0.0,0,1880,1950,48,5,1032,1930.0,0,4,0.0,5,6,0,8,2007,70,0,0,0,0
239500.0,1134,9828,544.0,1128.0,2020,80.0,466.0,1142,584.0,0.0,0,1995,1995,155,6,878,1995.0,0,5,0.0,3,8,0,8,2009,60,0,0,0,1
169000.0,1135,8773,916.0,916.0,1600,57.0,460.0,916,0.0,0.0,100,1997,1997,38,8,684,1997.0,0,5,0.0,3,6,0,7,2007,60,0,0,0,0
102000.0,1136,6180,960.0,960.0,986,60.0,180.0,986,0.0,0.0,0,1926,1950,128,5,0,1926.0,0,5,0.0,2,6,0,5,2007,30,0,0,0,0
119000.0,1137,9600,752.0,1032.0,1252,80.0,288.0,1032,280.0,0.0,0,1950,1950,0,4,220,1950.0,0,5,0.0,3,6,96,6,2008,50,0,0,0,0
94000.0,1138,6342,780.0,780.0,1020,54.0,0.0,780,0.0,0.0,0,1875,1996,0,5,240,0.0,0,8,0.0,2,5,176,6,2010,50,0,0,0,0
196000.0,1139,9819,0.0,1567.0,1567,69.30579531442663,714.0,1567,1567.0,0.0,264,1977,1977,32,5,0,1977.0,0,5,0.0,2,6,0,5,2009,20,0,0,0,0
144000.0,1140,8731,270.0,915.0,1167,98.0,495.0,1167,645.0,0.0,0,1920,1950,0,5,0,1972.0,126,5,0.0,3,5,216,6,2007,30,0,0,1,0
139000.0,1141,7350,100.0,952.0,952,60.0,840.0,952,852.0,0.0,0,1951,1951,0,6,0,1988.0,0,7,0.0,2,5,0,4,2008,20,0,0,0,0
197500.0,1142,10304,399.0,780.0,1868,69.30579531442663,484.0,1088,381.0,44.0,448,1976,1976,96,10,780,1976.0,0,7,0.0,4,5,0,9,2009,60,0,0,0,0
424870.0,1143,9965,316.0,1466.0,2828,77.0,1052.0,1466,1150.0,340.0,125,2006,2007,144,4,1362,2006.0,0,5,0.0,4,8,0,11,2007,60,0,1,0,0
80000.0,1144,9000,718.0,1006.0,1006,69.30579531442663,0.0,1006,288.0,0.0,0,1959,1959,24,7,0,0.0,0,3,0.0,3,5,0,5,2008,20,0,0,0,0
80000.0,1145,12180,324.0,672.0,924,60.0,280.0,672,348.0,0.0,0,1941,1950,0,7,252,1941.0,0,4,0.0,2,4,0,5,2010,190,0,0,0,0
149000.0,1146,6240,1042.0,1042.0,1576,52.0,225.0,1042,0.0,0.0,0,1928,1950,0,8,534,1928.0,0,6,0.0,3,5,0,8,2006,50,0,0,0,0
180000.0,1147,11200,40.0,1298.0,1298,69.30579531442663,403.0,1298,1258.0,85.0,165,1985,1985,26,5,0,1985.0,0,5,0.0,3,6,0,5,2006,20,0,0,0,1
174500.0,1148,12000,429.0,704.0,1564,75.0,234.0,860,275.0,0.0,0,1941,1950,0,7,704,1941.0,0,7,0.0,3,7,0,7,2009,70,0,0,0,0
116900.0,1149,5700,572.0,572.0,1111,69.30579531442663,288.0,572,0.0,0.0,0,1926,1950,0,8,539,1982.0,0,7,0.0,2,7,176,5,2008,50,0,0,0,0
143000.0,1150,9000,26.0,650.0,1482,50.0,324.0,832,624.0,0.0,0,1920,1988,0,7,650,1930.0,0,9,0.0,3,7,0,7,2009,70,0,0,0,0
124000.0,1151,8280,932.0,932.0,932,57.0,306.0,932,0.0,0.0,0,1950,1950,0,11,0,1950.0,0,5,0.0,2,6,214,4,2007,20,0,0,0,0
149900.0,1152,17755,1290.0,1466.0,1466,134.0,528.0,1466,176.0,132.0,0,1959,1959,140,11,0,1959.0,100,4,0.0,3,5,0,6,2006,20,0,0,0,0
230000.0,1153,14115,230.0,1073.0,1811,90.0,470.0,1811,296.0,0.0,0,1956,2004,0,7,0,1956.0,0,7,547.0,2,6,280,6,2006,20,0,0,0,0
120500.0,1154,5890,278.0,816.0,816,69.30579531442663,432.0,816,538.0,0.0,0,1930,2007,0,6,0,2002.0,0,8,0.0,2,6,96,5,2008,30,0,0,0,0
201800.0,1155,13700,410.0,864.0,1820,69.30579531442663,492.0,902,454.0,288.0,60,1965,1988,84,5,918,1965.0,273,6,0.0,4,7,0,8,2008,60,0,0,0,0
218000.0,1156,10768,280.0,1437.0,1437,90.0,528.0,1437,1157.0,0.0,0,1976,2004,21,7,0,1976.0,180,8,0.0,3,5,0,6,2007,20,0,0,0,0
179900.0,1157,9350,586.0,1219.0,1265,85.0,502.0,1265,633.0,0.0,0,1965,1999,92,10,0,1965.0,0,8,0.0,3,5,0,6,2008,80,0,0,0,0
230000.0,1158,5001,410.0,1314.0,1314,34.0,626.0,1314,904.0,166.0,172,2007,2008,62,7,0,2008.0,0,5,0.0,2,7,0,6,2009,120,0,0,0,0
235128.0,1159,11932,1580.0,1580.0,1580,92.0,830.0,1580,0.0,186.0,0,2007,2008,24,6,0,2008.0,0,5,0.0,3,8,0,7,2008,20,0,0,0,0
185000.0,1160,9120,459.0,901.0,1876,76.0,540.0,943,442.0,270.0,0,1974,1974,69,7,933,1974.0,0,6,0.0,4,6,0,8,2008,60,0,0,0,0
146000.0,1161,2280,544.0,855.0,1456,24.0,440.0,855,311.0,0.0,26,1978,1978,0,7,601,1978.0,0,5,0.0,3,6,0,7,2010,160,0,0,0,0
224000.0,1162,14778,568.0,1296.0,1640,69.30579531442663,924.0,1640,728.0,72.0,108,1954,2006,0,11,0,1993.0,0,7,0.0,3,6,0,7,2008,20,0,0,0,0
129000.0,1163,8724,402.0,894.0,894,109.0,450.0,894,492.0,0.0,0,1968,1968,0,5,0,1968.0,0,5,0.0,3,5,0,5,2007,20,0,0,0,0
108959.0,1164,12900,0.0,1198.0,1258,60.0,400.0,1258,1198.0,0.0,120,1969,1969,0,1,0,1969.0,0,4,0.0,0,4,0,6,2008,90,0,0,0,0
194000.0,1165,16157,289.0,1360.0,1432,69.30579531442663,588.0,1432,680.0,0.0,168,1978,1978,180,6,0,1978.0,0,7,391.0,2,5,0,5,2007,80,0,0,0,0
233170.0,1166,9541,1502.0,1502.0,1502,79.0,644.0,1502,0.0,268.0,0,2009,2009,114,9,0,2009.0,0,5,0.0,3,7,0,7,2009,20,0,0,0,0
245350.0,1167,10475,1694.0,1694.0,1694,64.0,776.0,1694,0.0,72.0,160,2008,2008,33,2,0,2008.0,0,5,0.0,3,8,0,7,2010,20,0,1,0,0
173000.0,1168,10852,173.0,959.0,1671,58.0,472.0,959,786.0,0.0,0,2000,2000,38,2,712,2000.0,0,5,0.0,3,6,0,7,2006,60,0,0,0,0
235000.0,1169,13728,501.0,1127.0,2108,120.0,540.0,1236,626.0,0.0,0,1935,1986,0,7,872,1935.0,90,7,0.0,4,6,0,7,2008,70,0,0,1,0
625000.0,1170,35760,543.0,1930.0,3627,118.0,807.0,1831,1387.0,1378.0,361,1995,1996,76,7,1796,1995.0,0,5,0.0,4,10,0,10,2006,60,0,0,0,0
171000.0,1171,9880,574.0,1096.0,1118,76.0,358.0,1118,522.0,0.0,203,1977,1977,0,7,0,1977.0,0,6,0.0,3,6,0,6,2008,80,0,0,0,0
163000.0,1172,9120,599.0,1261.0,1261,76.0,433.0,1261,662.0,0.0,0,1958,1958,0,11,0,1958.0,288,6,0.0,3,6,0,6,2008,20,0,0,0,0
171900.0,1173,4017,625.0,625.0,1250,35.0,625.0,625,0.0,0.0,0,2006,2007,54,3,625,2006.0,0,5,0.0,2,7,0,5,2008,160,0,0,0,0
200500.0,1174,18030,977.0,1598.0,3086,138.0,0.0,1636,152.0,0.0,122,1946,1994,0,3,971,0.0,0,6,469.0,3,5,0,12,2007,50,0,0,0,0
239000.0,1175,16560,449.0,952.0,2345,80.0,360.0,1170,503.0,0.0,0,1932,1950,0,7,1175,1932.0,0,8,0.0,4,6,0,9,2006,70,0,0,0,0
285000.0,1176,10678,983.0,1683.0,2872,85.0,541.0,2129,700.0,337.0,0,1992,2000,33,4,743,1992.0,0,5,0.0,4,8,0,9,2007,50,0,0,0,0
119500.0,1177,6951,218.0,876.0,923,37.0,264.0,923,658.0,0.0,362,1984,1985,0,10,0,1984.0,0,5,0.0,3,5,0,5,2008,20,0,0,0,0
115000.0,1178,3950,350.0,818.0,1224,69.30579531442663,210.0,818,468.0,0.0,0,1926,2004,0,12,406,1926.0,0,8,0.0,3,6,116,5,2009,50,0,0,0,0
154900.0,1179,7681,731.0,731.0,1343,54.0,186.0,820,0.0,0.0,192,1921,1950,0,7,523,1921.0,0,6,0.0,3,5,102,7,2009,50,0,0,0,0
93000.0,1180,8335,0.0,0.0,1124,77.0,0.0,1124,0.0,0.0,0,1954,1954,36,4,0,0.0,0,5,0.0,3,5,190,5,2006,20,0,0,0,0
250000.0,1181,11170,0.0,1216.0,2514,69.30579531442663,693.0,1298,1216.0,0.0,0,1990,1991,0,4,1216,1990.0,0,5,0.0,4,7,0,8,2006,60,0,0,0,0
392500.0,1182,5587,120.0,1600.0,1652,64.0,482.0,1652,1480.0,186.0,162,2008,2008,53,11,0,2008.0,0,5,0.0,2,8,0,5,2008,120,0,0,0,0
745000.0,1183,15623,300.0,2396.0,4476,160.0,813.0,2411,2096.0,0.0,171,1996,1996,78,7,2065,1996.0,0,5,0.0,4,10,0,10,2007,60,0,0,0,0
120000.0,1184,10800,299.0,1120.0,1130,60.0,720.0,1130,821.0,0.0,229,1920,1950,0,6,0,1970.0,0,6,0.0,2,5,0,5,2006,30,0,0,1,0
186700.0,1185,35133,413.0,1572.0,1572,50.0,995.0,1572,1159.0,226.0,0,1963,1963,263,5,0,1963.0,263,4,0.0,3,5,0,5,2007,20,0,0,0,0
104900.0,1186,9738,392.0,784.0,1221,60.0,392.0,949,392.0,0.0,0,1924,1950,0,3,272,1965.0,0,7,0.0,4,5,236,7,2006,50,0,0,0,0
95000.0,1187,10615,538.0,978.0,1699,107.0,420.0,1014,440.0,0.0,0,1900,1970,74,8,685,1920.0,0,5,0.0,3,3,0,7,2009,190,0,0,0,0
262000.0,1188,12461,168.0,1624.0,1624,89.0,757.0,1624,1456.0,0.0,0,1994,1995,114,7,0,1994.0,0,5,0.0,2,8,192,5,2006,20,0,0,0,0
195000.0,1189,8935,831.0,831.0,1660,68.0,493.0,831,0.0,95.0,144,2002,2002,68,7,829,2002.0,0,5,0.0,3,7,0,7,2009,60,0,1,0,0
189000.0,1190,7500,994.0,994.0,1804,60.0,442.0,1028,0.0,0.0,140,1999,1999,60,6,776,1999.0,0,5,0.0,3,7,0,7,2010,60,0,0,0,0
168000.0,1191,32463,90.0,1249.0,1622,69.30579531442663,1356.0,1622,1159.0,149.0,439,1961,1975,0,3,0,1975.0,0,4,0.0,3,4,0,7,2007,190,0,0,0,0
174000.0,1192,2645,776.0,776.0,1441,24.0,492.0,764,0.0,456.0,206,1999,2000,0,11,677,1999.0,0,5,0.0,2,8,0,5,2007,160,0,0,0,0
125000.0,1193,9600,702.0,702.0,1472,60.0,250.0,842,0.0,0.0,0,1925,1994,0,7,630,1925.0,0,8,0.0,3,5,84,6,2007,50,0,0,0,0
165000.0,1194,4500,341.0,1224.0,1224,69.30579531442663,402.0,1224,883.0,425.0,0,1999,1999,304,6,0,1999.0,0,5,0.0,2,6,0,5,2009,120,0,0,0,0
158000.0,1195,9364,292.0,663.0,1352,80.0,299.0,663,371.0,143.0,379,1969,1969,36,3,689,1969.0,0,7,0.0,4,6,0,7,2010,60,0,0,0,0
176000.0,1196,8029,728.0,728.0,1456,51.0,400.0,728,0.0,0.0,100,2005,2005,24,7,728,2005.0,0,5,0.0,3,6,0,8,2008,60,0,0,0,0
219210.0,1197,14054,879.0,879.0,1863,58.0,660.0,879,0.0,0.0,100,2006,2006,17,11,984,2006.0,0,5,0.0,4,7,0,9,2006,60,0,0,0,0
144000.0,1198,8850,815.0,815.0,1690,65.0,225.0,815,0.0,0.0,0,1916,1950,0,7,875,1916.0,0,6,0.0,3,7,330,7,2006,75,0,0,0,0
178000.0,1199,9100,1212.0,1212.0,1212,70.0,573.0,1212,0.0,0.0,356,2001,2001,0,6,0,2001.0,0,5,0.0,3,7,0,6,2009,20,0,1,0,0
148000.0,1200,11235,504.0,1051.0,1382,75.0,459.0,1382,547.0,51.0,0,1963,1979,82,10,0,1974.0,0,5,0.0,3,4,0,6,2006,20,0,0,0,0
116050.0,1201,9353,864.0,864.0,864,71.0,280.0,864,0.0,0.0,0,1970,1970,0,7,0,1972.0,0,5,0.0,3,4,0,5,2006,20,0,0,0,0
197900.0,1202,10400,866.0,866.0,1779,80.0,546.0,866,0.0,0.0,198,1998,1998,36,3,913,1998.0,0,5,0.0,3,7,0,6,2009,60,0,1,0,0
117000.0,1203,6000,884.0,884.0,1348,50.0,216.0,884,0.0,0.0,0,1925,1997,0,5,464,1960.0,0,8,0.0,3,5,208,5,2009,50,0,0,0,0
213000.0,1204,9750,1630.0,1630.0,1630,75.0,451.0,1630,0.0,171.0,74,2000,2001,234,10,0,2000.0,0,5,0.0,3,7,0,6,2009,20,0,1,0,0
153500.0,1205,10140,268.0,1056.0,1074,78.0,495.0,1074,788.0,0.0,0,1975,1975,88,7,0,1975.0,0,6,0.0,3,5,0,6,2006,20,0,0,0,0
271900.0,1206,14684,1496.0,2158.0,2196,90.0,701.0,2196,485.0,234.0,84,1990,1991,70,6,0,1990.0,0,7,177.0,3,7,0,7,2009,20,0,0,0,1
107000.0,1207,8900,0.0,1056.0,1056,69.30579531442663,384.0,1056,1056.0,0.0,0,1966,1966,42,11,0,1966.0,0,4,0.0,2,4,0,5,2006,20,0,0,0,1
200000.0,1208,9135,1342.0,1682.0,1700,70.0,544.0,1700,340.0,120.0,192,2003,2003,23,5,0,2003.0,0,5,0.0,3,6,0,7,2006,20,0,1,0,0
140000.0,1209,7763,319.0,931.0,1283,70.0,506.0,1283,504.0,0.0,0,1962,1980,0,10,0,1980.0,0,7,108.0,3,5,0,6,2008,20,0,0,0,0
290000.0,1210,10182,440.0,1660.0,1660,85.0,500.0,1660,1220.0,420.0,322,2006,2006,50,5,0,2006.0,0,5,0.0,3,8,0,8,2006,20,0,0,0,0
189000.0,1211,11218,1055.0,1055.0,1845,70.0,462.0,1055,0.0,0.0,635,1992,1992,104,5,790,1992.0,0,5,0.0,3,6,0,8,2010,60,0,0,0,1
164000.0,1212,12134,132.0,559.0,1752,152.0,492.0,1080,427.0,0.0,325,1988,2005,12,6,672,1988.0,0,7,0.0,4,8,0,8,2010,50,0,0,0,0
113000.0,1213,9340,328.0,672.0,672,50.0,234.0,672,344.0,0.0,0,1941,1950,113,8,0,1941.0,0,6,0.0,2,4,0,4,2009,30,0,0,0,0
145000.0,1214,10246,0.0,648.0,960,69.30579531442663,364.0,960,648.0,0.0,88,1965,2001,0,5,0,1965.0,0,9,0.0,0,4,0,3,2006,80,0,0,0,0
134500.0,1215,10205,141.0,925.0,999,69.0,300.0,999,784.0,0.0,150,1962,1962,72,5,0,1962.0,0,5,0.0,3,5,0,6,2006,85,0,0,0,0
125000.0,1216,7094,340.0,894.0,894,99.0,384.0,894,180.0,0.0,0,1966,1966,0,5,0,1966.0,0,5,374.0,3,5,0,5,2007,20,0,0,0,0
112000.0,1217,8930,0.0,0.0,1902,68.0,539.0,1318,0.0,0.0,0,1978,1978,0,4,584,1978.0,0,5,0.0,4,6,0,8,2010,90,0,0,0,0
229456.0,1218,8640,364.0,1300.0,1314,72.0,552.0,1314,936.0,72.0,135,2009,2009,112,9,0,2009.0,0,5,0.0,3,8,0,6,2009,20,0,0,0,0
80500.0,1219,6240,0.0,0.0,912,52.0,0.0,672,0.0,0.0,0,1947,1950,0,7,240,0.0,0,5,0.0,2,4,0,3,2006,50,0,0,0,0
91500.0,1220,1680,672.0,672.0,1218,21.0,0.0,672,0.0,236.0,201,1971,1971,0,4,546,0.0,0,5,0.0,3,6,0,7,2006,160,0,0,0,0
115000.0,1221,7800,0.0,912.0,912,66.0,288.0,912,312.0,0.0,0,1964,1964,0,11,0,1964.0,0,5,600.0,2,5,0,5,2006,20,0,0,0,0
134000.0,1222,8250,210.0,952.0,1211,55.0,322.0,1211,250.0,0.0,0,1968,1968,63,8,0,1968.0,0,5,492.0,3,5,0,5,2008,20,0,0,0,0
143000.0,1223,10496,844.0,1040.0,1846,78.0,315.0,1168,196.0,320.0,0,1949,1950,0,1,678,1949.0,0,6,0.0,3,6,0,7,2007,50,0,0,0,0
137900.0,1224,10680,1380.0,2136.0,2136,89.0,528.0,2136,756.0,44.0,0,1951,1951,30,10,0,1951.0,0,3,0.0,4,5,0,7,2006,20,0,0,0,0
184000.0,1225,15384,64.0,788.0,1490,60.0,388.0,788,724.0,0.0,100,2004,2005,75,2,702,2004.0,0,5,0.0,3,7,0,8,2008,60,0,0,0,0
145000.0,1226,10482,81.0,588.0,1138,65.0,264.0,1138,507.0,63.0,224,1958,1958,0,6,0,1958.0,0,8,0.0,3,6,0,6,2007,80,0,0,0,0
214000.0,1227,14598,894.0,894.0,1933,86.0,668.0,894,0.0,74.0,100,2007,2007,18,1,1039,2007.0,0,5,0.0,4,6,0,9,2008,60,0,0,0,0
147000.0,1228,8872,317.0,912.0,912,72.0,576.0,912,595.0,300.0,0,1965,2008,240,12,0,1992.0,0,8,0.0,2,5,0,5,2008,20,0,0,0,0
367294.0,1229,8769,162.0,1702.0,1702,65.0,1052.0,1702,1540.0,766.0,0,2008,2008,72,10,0,2008.0,224,5,0.0,1,9,0,7,2008,120,0,0,0,0
127000.0,1230,7910,409.0,1075.0,1507,70.0,404.0,1507,666.0,0.0,0,1960,1960,0,8,0,1960.0,0,5,0.0,4,5,0,7,2008,80,0,0,0,0
190000.0,1231,18890,652.0,1361.0,2620,69.30579531442663,600.0,1361,498.0,1.0,155,1977,1977,24,8,1259,1977.0,0,5,211.0,4,5,145,12,2007,90,0,0,0,0
132500.0,1232,7728,303.0,1106.0,1190,70.0,540.0,1190,803.0,120.0,0,1962,1962,18,5,0,1962.0,0,6,0.0,3,5,0,6,2006,90,0,0,0,0
101800.0,1233,9842,0.0,0.0,1224,70.0,462.0,1224,0.0,0.0,0,1962,1962,0,3,0,1962.0,0,5,0.0,2,4,0,6,2007,90,0,0,0,0
142000.0,1234,12160,188.0,1188.0,1188,69.30579531442663,531.0,1188,1000.0,180.0,0,1959,1959,0,5,0,1959.0,0,5,0.0,3,5,0,6,2010,20,0,0,0,0
130000.0,1235,8525,940.0,940.0,1964,55.0,0.0,1024,0.0,0.0,0,1911,1950,192,11,940,0.0,0,6,0.0,4,5,0,7,2008,70,0,0,0,0
138887.0,1236,13132,747.0,747.0,1784,96.0,180.0,892,0.0,0.0,203,1914,1950,40,7,892,1914.0,0,5,0.0,4,5,0,9,2006,70,0,0,0,0
175500.0,1237,2628,764.0,764.0,1626,36.0,474.0,764,0.0,106.0,0,2003,2003,27,6,862,2003.0,0,5,0.0,2,7,0,6,2010,160,0,0,0,0
195000.0,1238,12393,847.0,847.0,1948,41.0,434.0,847,0.0,0.0,100,2004,2005,48,9,1101,2004.0,0,5,0.0,4,7,0,8,2006,60,0,1,0,0
142500.0,1239,13072,1141.0,1141.0,1141,63.0,484.0,1141,0.0,0.0,0,2005,2005,0,3,0,2005.0,0,5,0.0,3,6,0,6,2006,20,0,0,0,1
265900.0,1240,9037,1048.0,1476.0,1484,64.0,472.0,1484,428.0,32.0,120,2006,2006,33,12,0,2006.0,0,5,0.0,2,8,0,6,2007,20,0,0,0,0
224900.0,1241,8158,334.0,884.0,1768,65.0,543.0,884,550.0,252.0,0,2003,2003,63,7,884,2003.0,0,5,0.0,3,7,0,8,2008,60,0,1,0,0
248328.0,1242,9849,1689.0,1689.0,1689,83.0,954.0,1689,0.0,0.0,0,2007,2007,56,6,0,2007.0,0,6,0.0,3,7,0,7,2007,20,0,0,0,0
170000.0,1243,10625,0.0,1053.0,1173,85.0,528.0,1173,885.0,81.0,0,1974,1974,120,1,0,1974.0,0,6,168.0,3,7,0,6,2010,85,0,0,0,0
465000.0,1244,13891,690.0,2076.0,2076,107.0,850.0,2076,1386.0,0.0,216,2006,2006,229,9,0,2006.0,0,5,0.0,2,10,0,7,2006,20,0,0,0,0
230000.0,1245,11435,792.0,792.0,1517,69.30579531442663,400.0,792,0.0,0.0,0,1929,1950,0,6,725,1931.0,0,7,0.0,3,8,0,7,2006,70,0,0,1,0
178000.0,1246,12090,585.0,585.0,1868,78.0,477.0,1140,0.0,74.0,268,1984,2003,112,1,728,1984.0,147,7,0.0,3,6,0,7,2007,80,0,0,0,0
186500.0,1247,8125,756.0,756.0,1553,65.0,615.0,756,0.0,0.0,0,2005,2006,45,3,797,2005.0,0,5,0.0,3,7,0,6,2006,60,0,0,0,0
169900.0,1248,12328,473.0,1012.0,1034,69.30579531442663,888.0,1034,539.0,335.0,0,1976,1976,0,5,0,1976.0,0,5,0.0,3,6,0,6,2010,80,0,0,0,0
129500.0,1249,9600,416.0,735.0,2058,60.0,396.0,1134,319.0,0.0,0,1917,1950,0,4,924,1950.0,0,5,0.0,3,6,259,8,2008,75,0,0,0,0
